is_spam,body
1,【***】水质检测综合应用直播课，11月4日，张岚主任开讲，还有好礼相送：*************************
0,【***】您的验证码****，该验证码5分钟内有效，请勿泄漏于他人！
0,【***】北京市北分仪器技术有限责任公司向您发送了****年7月的薪资明细，点**********************************查看。
0,你是？
0,【***】亲爱的**，您已预订成功**********营销云散客票，限***********携带本人身份证检票，二维码链接***********************。景区电话：************。
1,【***】**，孙思奇-北京慧聪叁陆零科技有限公司-资源运营专员就「产品专员」向您发起沟通，去回应************************
0,市气象台23日17时发布:今夜晴有轻度霾（南部中度霾）南转北风二级左右最低气温零下2度;明天白天晴间多云早晨南部有轻雾或雾北风二三间四级最高气温13度.详查*****
1,【***】每天来**云盘签到，福利不断。爱奇艺会员、网易云音乐***等多种福利等你免费兑换。快来参加，点击立即签到→********************************回T关闭通知【***】
1,【***】礼橙专车，礼遇您的每一程，您的1张7折礼橙专车券已到账，截至8月29日有效，记得使用哦~退订
0,【***】亲爱的*****，未来90天内您将有7首歌曲授权期限即将到期，到期后歌曲将无法结算收入。为保证您的收益结算不受影响，特邀您尽快续约。****您可通过短信快捷回复“XY”一键完成续约（****************************您阅读协议全文并回复短信，即意味着您已同意续约并签署该协议），续约成功将短信告知。更多详情请访问“腾讯音乐人”微信小程序了解。**************************
0,【***】尊敬的**********交通卡用户，微信正在处理您的退款，微信预计3天内处理完毕，具体到账时间以微信通知信息为准。详细退款进度请您在交通卡列表的退款记录中查询。
0,【***】尊敬的客户，您持有的国信现金增利（代码：******）本月分红已到账，收益支付方式为红利再投资，您可点击*************************查看详情。我司已在官网发布（网址*****************）分红公告，特此告知。详询*****。-回复***可取消接收国信短信
0,验证码：****，短信验证码5分钟内有效【***】
0,【***】您刚刚在停车点外还车，本次免收管理费，为维护公共交通秩序，请您关锁前在***查看位置，于停车点内还车。
0,【**********】您的验证码为*******有效时间15分钟请勿泄露给他人
1,【***】您的5G沃视频黄金会员未激活！戳*****************************，下载沃视频***，免费领取会员特权，尊享《悬崖之上》《秘密访客》等高分影片随心看！
0,【***】您已通过自动续费成功续期30天乐刻健身会员服务。有效期延长至*******************，你可在乐刻****我的中管理自动续费。
0,市气象台24日17时发布:今天傍晚到夜间阴有小到中雨转多云北风二三级最低气温6度;明天白天多云间晴北转南风二三级最高气温18度.详查*****
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】您尾号为****郁金香卡于22年1月5日*****医保转账收入******元。活期余额*******元。定慧盈账户余额*******元。
0,中国文化和旅游部温馨提示，文明旅游‘三讲三不’：讲安全、讲礼让、讲卫生；不大声喧哗、不乱写乱画、不违法违规。
0,【***】******（验证码），5分钟内有效，请勿向任何人泄露。
0,【***】验证码******，您正在进行身份验证，打死不要告诉别人哦！
0,【***】您2月账单******元待还，最后还款日为本月8号，查账或立即还款点******************
0,又逢清明至，祭奠重在心。市清明指挥部提醒您：现场祭扫要错峰，网络祭扫更方便，绿色出行少拥堵。入园祭扫守秩序，祭扫完后莫停留。禁止烧纸和焚香，安全平安千万家。感谢市民理解支持。（祭扫服务请点击：********************************************************************************）
1,【***】特邀您成为滴滴评价官，10秒评价本次乘车体验，期待您的反馈**************************
0,截至当前，您账户内的套餐使用情况如下：****共享余量****流量***北京国内0元****流量包***套餐内流量***********共***********已用******************畅爽冰激凌***元（首月全量全价）***套内国内流量***********共***********已用************结转套餐流量***畅爽冰激凌***元（首月全量全价）****共***********已用*************语音***全家福***********专属****分钟全国语音***语音*****分钟****共****分钟已用0分钟********畅爽冰激凌***元（首月全量全价）***语音*****分钟****共****分钟已用45分钟*******短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用0条*******本号码非共享余量****短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用1条******查询更多套餐余量使用情况，请访问中国******地址【***********************】进行查询。***回复“****”，查看流量半年包余量。***回复“****”，查看手机上网流量。***【让服务更有温度！使用中国*****，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击*************************，马上拥有】
1,【***】您的功能按摩垫打包完成，查询物流，跳转小程序**************************
0,【***】校验码******，您正在申请注册阿里云帐号，需要进行校验。请勿泄漏您的校验码。
1,【***】**云盘3个月会员+技能修炼宝典，享4T云空间、在线解压、***格式转换等多项权益。无套路！戳→******************************回T关闭通知【***】
0,【***】验证码******，10分钟内有效。验证码提供给他人可能导致账号被盗，请勿转发或泄露。
